758	Bacteria	Pasteurellaceae
762	Bacteria	Pasteurellaceae
779	Bacteria	Anaplasmataceae
820	Bacteria	Bacteroidaceae
823	Bacteria	Tannerellaceae
831	Bacteria	Lachnospiraceae
850	Bacteria	Fusobacteriaceae
851	Bacteria	Fusobacteriaceae
853	Bacteria	Oscillospiraceae
855	Bacteria	Fusobacteriaceae
858	Bacteria	Fusobacteriaceae
859	Bacteria	Fusobacteriaceae
867	Bacteria	Succinivibrionaceae
876	Bacteria	Desulfovibrionaceae
882	Bacteria	Desulfovibrionaceae
901	Bacteria	Desulfovibrionaceae
913	Bacteria	Nitrobacteraceae
916	Bacteria	Nitrosomonadaceae
917	Bacteria	Nitrosomonadaceae
920	Bacteria	Acidithiobacillaceae
949	Bacteria	Anaplasmataceae
955	Bacteria	Anaplasmataceae
959	Bacteria	Pseudobdellovibrionaceae
960	Bacteria	Bacteriovoracaceae
966	Bacteria	Oceanospirillaceae
971	Bacteria	Selenomonadaceae
981	Bacteria	Persicobacteraceae
983	Bacteria	Flavobacteriaceae
986	Bacteria	Flavobacteriaceae
989	Bacteria	Marinilabiliaceae
990	Bacteria	Marinilabiliaceae
991	Bacteria	Flavobacteriaceae
996	Bacteria	Flavobacteriaceae
1003	Bacteria	Thermoflexibacteraceae
1004	Bacteria	Chitinophagaceae
1006	Bacteria	Marivirgaceae
1017	Bacteria	Flavobacteriaceae
1019	Bacteria	Flavobacteriaceae
1028	Bacteria	Marivirgaceae
1035	Bacteria	Nitrobacteraceae
1044	Bacteria	Erythrobacteraceae
1048	Bacteria	Chromatiaceae
1052	Bacteria	Ectothiorhodospiraceae
1054	Bacteria	Ectothiorhodospiraceae
1058	Bacteria	Chromatiaceae
1066	Bacteria	Rhodocyclaceae
1071	Bacteria	Acetobacteraceae
1074	Bacteria	Rhodoblastaceae
1079	Bacteria	Blastochloridaceae
1082	Bacteria	Rhodospirillaceae
1087	Bacteria	Rhodovibrionaceae
1088	Bacteria	Rhodovibrionaceae
1092	Bacteria	Chlorobiaceae
1094	Bacteria	Chlorobiaceae
1098	Bacteria	Chlorobiaceae
1112	Bacteria	Erythrobacteraceae
1140	Bacteria	Synechococcaceae
1231	Bacteria	Nitrosomonadaceae
