13810	Eukaryota	Anthocerotales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Anthocerotophyta;Anthocerotopsida;Anthocerotidae;Anthocerotales
44168	Eukaryota	Antipatharia	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia
8342	Eukaryota	Anura	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura
33512	Eukaryota	Aphragmophora	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Gnathifera;Chaetognatha;Sagittoidea;Aphragmophora
4036	Eukaryota	Apiales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;campanulids;Apiales
32436	Eukaryota	Aplousobranchia	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Tunicata;Ascidiacea;Aplousobranchia
6497	Eukaryota	Aplysiida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Gastropoda;Heterobranchia;Euthyneura;Tectipleura;Aplysiida
149991	Eukaryota	Apochela	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Tardigrada;Eutardigrada;Apochela
7701	Eukaryota	Apodida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Echinodermata;Eleutherozoa;Echinozoa;Holothuroidea;Apodacea;Apodida
8892	Eukaryota	Apodiformes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Strisores;Apodiformes
3568733	Eukaryota	Apoikiales	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Chrysophyceae;Apoikiales
2567827	Eukaryota	Aporidea	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Platyhelminthes;Rhabditophora;Neodermata;Cestoda;Eucestoda;Aporidea
3712767	Eukaryota	Apostamoebida	cellular organisms;Eukaryota;Amoebozoa;Discosea;Apostamoebida
524891	Eukaryota	Apostomatida	cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Oligohymenophorea;Apostomatia;Apostomatida
8819	Eukaryota	Apterygiformes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Palaeognathae;Apterygiformes
2925400	Eukaryota	Apusomonadida	cellular organisms;Eukaryota;Apusozoa;Apusomonadida
2172500	Eukaryota	Aquavolonida	cellular organisms;Eukaryota;Sar;Rhizaria;Aquavolonida
91883	Eukaryota	Aquifoliales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;campanulids;Aquifoliales
114861	Eukaryota	Araeolaimida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Araeolaimida
6893	Eukaryota	Araneae	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Araneae
1446378	Eukaryota	Araucariales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Acrogymnospermae;Pinopsida;Pinidae;Conifers II;Araucariales
734141	Eukaryota	Arbacioida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Echinodermata;Eleutherozoa;Echinozoa;Echinoidea;Euechinoidea;Echinacea;Arbacioida
318493	Eukaryota	Arcellinida	cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Arcellinida
29994	Eukaryota	Archaeognatha	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Monocondylia;Archaeognatha
1075813	Eukaryota	Archaeorhizomycetales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;Taphrinomycotina;Archaeorhizomycetes;Archaeorhizomycetales
1133283	Eukaryota	Archaeosporales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Glomeromycota;Glomeromycotina;Glomeromycetes;Archaeosporales
114661	Eukaryota	Archidiales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Bryophyta;Bryophytina;Bryopsida;Dicranidae;Archidiales
1280411	Eukaryota	Archigregarinorida	cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Gregarinasina;Archigregarinorida
2973474	Eukaryota	Archinemertea	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Nemertea;Palaeonemertea;Archinemertea
75116	Eukaryota	Architaenioglossa	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Gastropoda;Caenogastropoda;Architaenioglossa
6552	Eukaryota	Arcoida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Bivalvia;Autobranchia;Pteriomorphia;Arcoida
1518855	Eukaryota	Arctomiales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes;OSLEUM clade;Ostropomycetidae;Arctomiales
3028874	Eukaryota	Ardissoneales	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Biddulphiophycidae;Ardissoneales
40551	Eukaryota	Arecales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;commelinids;Arecales
134613	Eukaryota	Argentiniformes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Protacanthopterygii;Argentiniformes
6839	Eukaryota	Arguloida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Oligostraca;Ichthyostraca;Branchiura;Arguloida
27386	Eukaryota	Arhynchobdellida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Annelida;Clitellata;Hirudinea;Arhynchobdellida
33830	Eukaryota	Armophorida	cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Armophorea;Armophorida
39677	Eukaryota	Arthoniales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Arthoniomycetes;Arthoniales
85460	Eukaryota	Arthracanthida	cellular organisms;Eukaryota;Sar;Rhizaria;Retaria;Acantharea;Arthracanthida
3402111	Eukaryota	Arthrocatenales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetidae;Arthrocatenales
3139116	Eukaryota	Arthrogregarida	cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Arthrogregarida
710185	Eukaryota	Arthrotardigrada	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Tardigrada;Heterotardigrada;Arthrotardigrada
91561	Eukaryota	Artiodactyla	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla
2926619	Eukaryota	Ascoideales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;Ascoideales
76828	Eukaryota	Ascoseirales	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;PX clade;Phaeophyceae;Ascoseirales
451861	Eukaryota	Asellariales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Kickxellomycota;Kickxellomycotina;Asellariomycetes;Asellariales
73496	Eukaryota	Asparagales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;Asparagales
7682	Eukaryota	Aspidochirotida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Echinodermata;Eleutherozoa;Echinozoa;Holothuroidea;Aspidochirotacea;Aspidochirotida
2341008	Eukaryota	Aspidodiadematoida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Echinodermata;Eleutherozoa;Echinozoa;Echinoidea;Euechinoidea;Acroechinoidea;Aspidodiadematoida
216204	Eukaryota	Aspidosiphonidormes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Annelida;Sipuncula;Phascolosomatidea;Aspidosiphonidormes
4209	Eukaryota	Asterales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;campanulids;Asterales
1619909	Eukaryota	Asterinales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetes incertae sedis;Asterinales
2893751	Eukaryota	Asterocladales	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;PX clade;Phaeophyceae;Asterocladales
941245	Eukaryota	Asterolamprales	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Coscinodiscophycidae;Asterolamprales
278828	Eukaryota	Astomatida	cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Oligohymenophorea;Astomatida
46109	Eukaryota	Astrorhizida	cellular organisms;Eukaryota;Sar;Rhizaria;Retaria;Foraminifera;Monothalamids;Astrorhizida
143303	Eukaryota	Ateleopodiformes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Ateleopodia;Ateleopodiformes
452334	Eukaryota	Atheliales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Atheliales
8075	Eukaryota	Atheriniformes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ovalentaria;Atherinomorphae;Atheriniformes
34420	Eukaryota	Atractiellales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Atractiellomycetes;Atractiellales
3704125	Eukaryota	Atractosporales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Sordariomycetidae incertae sedis;Atractosporales
760214	Eukaryota	Aulacomniales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Bryophyta;Bryophytina;Bryopsida;Bryidae;Bryanae;Aulacomniales
1909185	Eukaryota	Aulocalycoida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Porifera;Hexactinellida;Hexasterophora;Aulocalycoida
2706121	Eukaryota	Aulographales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Pleosporomycetidae;Aulographales
68510	Eukaryota	Aulopiformes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Aulopa;Aulopiformes
5226	Eukaryota	Auriculariales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Auriculariales
82956	Eukaryota	Austrobaileyales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Austrobaileyales
1779152	Eukaryota	Axinellida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Porifera;Demospongiae;Heteroscleromorpha;Axinellida
36660	Eukaryota	Azygiida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Platyhelminthes;Rhabditophora;Neodermata;Trematoda;Digenea;Azygiida
33851	Eukaryota	Bacillariales	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariophycidae;Bacillariales
452221	Eukaryota	Baeomycetales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes;OSLEUM clade;Ostropomycetidae;Baeomycetales
667382	Eukaryota	Baerida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Porifera;Calcarea;Calcaronea;Baerida
2899670	Eukaryota	Balanomorpha	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Communostraca;Thecostraca;Cirripedia;Thoracica;Thoracicalcarea;Balanomorpha
111859	Eukaryota	Balbianiales	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Nemaliophycidae;Balbianiales
123989	Eukaryota	Balliales	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Nemaliophycidae;Balliales
29216	Eukaryota	Bangiales	cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales
3402569	Eukaryota	Barbatosphaeriales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Barbatosphaeriales
2219777	Eukaryota	Barbatosporales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Kickxellomycota;Kickxellomycotina;Kickxellomycotina incertae sedis;Barbatosporales
2231720	Eukaryota	Bartheletiales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Bartheletiomycetes;Bartheletiales
1034061	Eukaryota	Bartramiales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Bryophyta;Bryophytina;Bryopsida;Bryidae;Bryanae;Bartramiales
1264872	Eukaryota	Basidiobolales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Basidiobolomycota;Basidiobolomycetes;Basidiobolales
75395	Eukaryota	Bathynellacea	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Communostraca;Malacostraca;Eumalacostraca;Stomatocarida;Bathynellacea
8064	Eukaryota	Batrachoidiformes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Batrachoidaria;Batrachoidiformes
31370	Eukaryota	Batrachospermales	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Nemaliophycidae;Batrachospermales
88946	Eukaryota	Bdellonemertea	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Nemertea;Enopla;Bdellonemertini;Bdellonemertea
76071	Eukaryota	Beloniformes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ovalentaria;Atherinomorphae;Beloniformes
403664	Eukaryota	Berberidopsidales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;Berberidopsidales
37538	Eukaryota	Beroida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Ctenophora;Nuda;Beroida
8277	Eukaryota	Beryciformes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Berycimorphaceae;Beryciformes
33651	Eukaryota	Bicosoecida	cellular organisms;Eukaryota;Sar;Stramenopiles;Bigyra;Opalozoa;Bicosoecida
420274	Eukaryota	Biddulphiales	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Biddulphiophycidae;Biddulphiales
1779153	Eukaryota	Biemnida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Porifera;Demospongiae;Heteroscleromorpha;Biemnida
35583	Eukaryota	Bivalvulida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Myxozoa;Myxosporea;Bivalvulida
186785	Eukaryota	Blasiales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Marchantiophyta;Marchantiopsida;Blasiidae;Blasiales
4805	Eukaryota	Blastocladiales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Blastocladiomycota;Blastocladiomycetes;Blastocladiales
79895	Eukaryota	Blastodiniales	cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Blastodiniales
85823	Eukaryota	Blattodea	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Dictyoptera;Blattodea
1489921	Eukaryota	Blenniiformes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ovalentaria;Blenniimorphae;Blenniiformes
68889	Eukaryota	Boletales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Boletales
222546	Eukaryota	Boliniales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Boliniales
31364	Eukaryota	Bonnemaisoniales	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Bonnemaisoniales
1538097	Eukaryota	Boraginales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Boraginales
1365975	Eukaryota	Bothriocephalidea	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Platyhelminthes;Rhabditophora;Neodermata;Cestoda;Eucestoda;Bothriocephalidea
195995	Eukaryota	Botrydiales	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;PX clade;Xanthophyceae;Botrydiales
451869	Eukaryota	Botryosphaeriales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetes incertae sedis;Botryosphaeriales
228674	Eukaryota	Bourgueticrinida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Echinodermata;Pelmatozoa;Crinoidea;Articulata;Bourgueticrinida
84332	Eukaryota	Brachypoda	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Cephalocarida;Brachypoda
55818	Eukaryota	Branchiobdellida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Annelida;Clitellata;Hirudinea;Branchiobdellida
3699	Eukaryota	Brassicales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Brassicales
105864	Eukaryota	Brisingida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Echinodermata;Eleutherozoa;Asterozoa;Asteroidea;Forcipulatacea;Brisingida
703243	Eukaryota	Bruniales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;campanulids;Bruniales
3226	Eukaryota	Bryales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Bryophyta;Bryophytina;Bryopsida;Bryidae;Bryanae;Bryales
88571	Eukaryota	Bryometopida	cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bryometopida
88559	Eukaryota	Bryophryida	cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bryophryida
33104	Eukaryota	Bryopsidales	cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Ulvophyceae;TCBD clade;Bryopsidales
404270	Eukaryota	Bryoxiphiales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Bryophyta;Bryophytina;Bryopsida;Dicranidae;Bryoxiphiales
1779154	Eukaryota	Bubarida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Porifera;Demospongiae;Heteroscleromorpha;Bubarida
57379	Eukaryota	Bucerotiformes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Coraciimorphae;Bucerotiformes
3402643	Eukaryota	Buckleyzymales	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Cystobasidiomycetes;Buckleyzymales
88567	Eukaryota	Bursariomorphida	cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bursariomorphida
66781	Eukaryota	Bursovaginoidea	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Gnathifera;Gnathostomulida;Bursovaginoidea
280577	Eukaryota	Buxales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Buxales
404267	Eukaryota	Buxbaumiales	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Bryophyta;Bryophytina;Bryopsida;Buxbaumiidae;Buxbaumiales
6833	Eukaryota	Calanoida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Copepoda;Neocopepoda;Gymnoplea;Calanoida
